losses,time_itr,lambda_,step_size,preprocess_time
5299481.61732218,0.03670501708984375,0.01,0.0001,3.034060001373291
2156730.930905919,0.07123684883117676,0.01,0.0001,3.034060001373291
1070382.4634558414,0.0634622573852539,0.01,0.0001,3.034060001373291
627552.4663987656,0.06681180000305176,0.01,0.0001,3.034060001373291
380287.06637781364,0.07526612281799316,0.01,0.0001,3.034060001373291
279412.24810724304,0.06261301040649414,0.01,0.0001,3.034060001373291
279277.5352838432,0.0343470573425293,0.01,0.0001,3.034060001373291
220819.82610953107,0.06854009628295898,0.01,0.0001,3.034060001373291
200032.62552478918,0.10233306884765625,0.01,0.0001,3.034060001373291
184554.11014049992,0.06377816200256348,0.01,0.0001,3.034060001373291
178197.26110557016,0.06417369842529297,0.01,0.0001,3.034060001373291
173025.40986781838,0.06172609329223633,0.01,0.0001,3.034060001373291
173050.75173244343,0.04238080978393555,0.01,0.0001,3.034060001373291
169702.4538181419,0.07637405395507812,0.01,0.0001,3.034060001373291
169833.30246403432,0.06562614440917969,0.01,0.0001,3.034060001373291
167788.49361646146,0.07486104965209961,0.01,0.0001,3.034060001373291
167438.08626107592,0.07072114944458008,0.01,0.0001,3.034060001373291
166721.8448807517,0.06923198699951172,0.01,0.0001,3.034060001373291
166732.9649063707,0.050605058670043945,0.01,0.0001,3.034060001373291
166316.52517458246,0.07256388664245605,0.01,0.0001,3.034060001373291
166608.2342075945,0.06725192070007324,0.01,0.0001,3.034060001373291
166151.4778629684,0.06505799293518066,0.01,0.0001,3.034060001373291
166163.2309659544,0.0659949779510498,0.01,0.0001,3.034060001373291
166001.55884030406,0.06278324127197266,0.01,0.0001,3.034060001373291
166005.738121362,0.027517080307006836,0.01,0.0001,3.034060001373291
165912.12822472226,0.08058404922485352,0.01,0.0001,3.034060001373291
166020.29915552412,0.0631570816040039,0.01,0.0001,3.034060001373291
165880.1958074931,0.06650590896606445,0.01,0.0001,3.034060001373291
165908.44587506677,0.07545304298400879,0.01,0.0001,3.034060001373291
165858.2898175228,0.0809931755065918,0.01,0.0001,3.034060001373291
165859.81016888225,0.051222801208496094,0.01,0.0001,3.034060001373291
165834.36904270513,0.08493518829345703,0.01,0.0001,3.034060001373291
165869.66562463949,0.06897568702697754,0.01,0.0001,3.034060001373291
165820.9239684992,0.06537890434265137,0.01,0.0001,3.034060001373291
165835.26118718737,0.06501889228820801,0.01,0.0001,3.034060001373291
165818.6333744661,0.06868600845336914,0.01,0.0001,3.034060001373291
165819.15818660057,0.032122135162353516,0.01,0.0001,3.034060001373291
165811.33344251933,0.0695040225982666,0.01,0.0001,3.034060001373291
165822.76016282244,0.07104992866516113,0.01,0.0001,3.034060001373291
165805.35237398636,0.0640101432800293,0.01,0.0001,3.034060001373291
165811.3615620613,0.06366896629333496,0.01,0.0001,3.034060001373291
165805.73316980025,0.06630706787109375,0.01,0.0001,3.034060001373291
165805.91470718628,0.04558396339416504,0.01,0.0001,3.034060001373291
165803.1762186121,0.08246803283691406,0.01,0.0001,3.034060001373291
165806.91930456497,0.06728887557983398,0.01,0.0001,3.034060001373291
165800.7686407268,0.0875852108001709,0.01,0.0001,3.034060001373291
165803.17559140146,0.07468509674072266,0.01,0.0001,3.034060001373291
165801.21208362328,0.12855768203735352,0.01,0.0001,3.034060001373291
165801.2735965534,0.040158987045288086,0.01,0.0001,3.034060001373291
165800.22955194957,0.10274577140808105,0.01,0.0001,3.034060001373291
165801.48411861787,0.0805351734161377,0.01,0.0001,3.034060001373291
165799.3244132609,0.08051013946533203,0.01,0.0001,3.034060001373291
165800.2898615925,0.062062978744506836,0.01,0.0001,3.034060001373291
165799.5891311834,0.06325292587280273,0.01,0.0001,3.034060001373291
165799.61159799926,0.042973995208740234,0.01,0.0001,3.034060001373291
165799.1925608693,0.0680551528930664,0.01,0.0001,3.034060001373291
165799.61467036052,0.06789684295654297,0.01,0.0001,3.034060001373291
165798.878650351,0.07258796691894531,0.01,0.0001,3.034060001373291
165799.25748818598,0.07143187522888184,0.01,0.0001,3.034060001373291
165798.99512258064,0.0681920051574707,0.01,0.0001,3.034060001373291
165799.0046863844,0.037840843200683594,0.01,0.0001,3.034060001373291
165798.83958341772,0.06893301010131836,0.01,0.0001,3.034060001373291
165798.9877866605,0.07427573204040527,0.01,0.0001,3.034060001373291
165798.73882782625,0.08958601951599121,0.01,0.0001,3.034060001373291
165798.88811058894,0.062422990798950195,0.01,0.0001,3.034060001373291
165798.7855773991,0.07355690002441406,0.01,0.0001,3.034060001373291
165798.783483874,0.03545331954956055,0.01,0.0001,3.034060001373291
165798.71983842837,0.11337971687316895,0.01,0.0001,3.034060001373291
165798.77250807293,0.15092206001281738,0.01,0.0001,3.034060001373291
165798.67426966556,0.06572103500366211,0.01,0.0001,3.034060001373291
