losses,time_itr,lambda_,step_size,preprocess_time
2814.7271944570284,0.02839207649230957,0.01,0.0001,1.5052268505096436
2737.0229348516104,0.031212806701660156,0.01,0.0001,1.5052268505096436
2731.4133752510093,0.03505516052246094,0.01,0.0001,1.5052268505096436
2716.457930237215,0.031134843826293945,0.01,0.0001,1.5052268505096436
2408.4802423984006,0.03971600532531738,0.01,0.0001,1.5052268505096436
2130.779351090443,0.03942513465881348,0.01,0.0001,1.5052268505096436
1940.8771887968248,0.039978981018066406,0.01,0.0001,1.5052268505096436
1749.0980942723836,0.04153800010681152,0.01,0.0001,1.5052268505096436
1600.6204492966024,0.04102921485900879,0.01,0.0001,1.5052268505096436
1507.0613081784775,0.0429997444152832,0.01,0.0001,1.5052268505096436
1382.5729142588502,0.04183387756347656,0.01,0.0001,1.5052268505096436
1287.7343914911262,0.04123425483703613,0.01,0.0001,1.5052268505096436
1195.7355533097284,0.04097914695739746,0.01,0.0001,1.5052268505096436
1125.0931987275724,0.046179771423339844,0.01,0.0001,1.5052268505096436
1125.2839325530572,0.041517019271850586,0.01,0.0001,1.5052268505096436
1124.307604144467,0.030858993530273438,0.01,0.0001,1.5052268505096436
1095.248091727053,0.03500986099243164,0.01,0.0001,1.5052268505096436
1093.0178766316242,0.03326606750488281,0.01,0.0001,1.5052268505096436
1089.877122710062,0.025110960006713867,0.01,0.0001,1.5052268505096436
1053.0006164796862,0.04535102844238281,0.01,0.0001,1.5052268505096436
1005.669209430065,0.051107168197631836,0.01,0.0001,1.5052268505096436
975.6057548105682,0.03790426254272461,0.01,0.0001,1.5052268505096436
943.861392176428,0.03867197036743164,0.01,0.0001,1.5052268505096436
917.7504202067306,0.04012322425842285,0.01,0.0001,1.5052268505096436
912.6019873637348,0.041960954666137695,0.01,0.0001,1.5052268505096436
888.516398929863,0.04125690460205078,0.01,0.0001,1.5052268505096436
873.8728595480297,0.0363011360168457,0.01,0.0001,1.5052268505096436
853.6010175288487,0.042746782302856445,0.01,0.0001,1.5052268505096436
839.8771999164557,0.04716610908508301,0.01,0.0001,1.5052268505096436
840.0652035417752,0.029755115509033203,0.01,0.0001,1.5052268505096436
839.8997046055453,0.034053802490234375,0.01,0.0001,1.5052268505096436
829.3488820457851,0.034295082092285156,0.01,0.0001,1.5052268505096436
828.5542140348546,0.028649091720581055,0.01,0.0001,1.5052268505096436
827.8567652587298,0.03596377372741699,0.01,0.0001,1.5052268505096436
826.712157303743,0.03805208206176758,0.01,0.0001,1.5052268505096436
815.8422411139854,0.043710947036743164,0.01,0.0001,1.5052268505096436
808.6847249774341,0.0510258674621582,0.01,0.0001,1.5052268505096436
803.2160455463452,0.044280052185058594,0.01,0.0001,1.5052268505096436
798.111464090652,0.0435791015625,0.01,0.0001,1.5052268505096436
800.9515100240418,0.04189014434814453,0.01,0.0001,1.5052268505096436
796.2609006726083,0.050781965255737305,0.01,0.0001,1.5052268505096436
793.9444749050953,0.03381490707397461,0.01,0.0001,1.5052268505096436
788.0958056179019,0.049843788146972656,0.01,0.0001,1.5052268505096436
784.761311227872,0.05585002899169922,0.01,0.0001,1.5052268505096436
784.8628396337236,0.03297710418701172,0.01,0.0001,1.5052268505096436
784.8614198606755,0.03691864013671875,0.01,0.0001,1.5052268505096436
780.6647865297366,0.030694246292114258,0.01,0.0001,1.5052268505096436
780.3710482714305,0.03551292419433594,0.01,0.0001,1.5052268505096436
780.2362562743981,0.03221011161804199,0.01,0.0001,1.5052268505096436
782.5828819300124,0.043061017990112305,0.01,0.0001,1.5052268505096436
779.359895600583,0.04171586036682129,0.01,0.0001,1.5052268505096436
776.9040704582246,0.03129386901855469,0.01,0.0001,1.5052268505096436
776.1425437139595,0.0463099479675293,0.01,0.0001,1.5052268505096436
775.058634987775,0.0411372184753418,0.01,0.0001,1.5052268505096436
777.0136152671813,0.04256105422973633,0.01,0.0001,1.5052268505096436
776.2614837238189,0.03920578956604004,0.01,0.0001,1.5052268505096436
775.7999542535368,0.04360604286193848,0.01,0.0001,1.5052268505096436
773.7928979154567,0.08411288261413574,0.01,0.0001,1.5052268505096436
772.8229441989554,0.08271598815917969,0.01,0.0001,1.5052268505096436
772.8684669420056,0.04792022705078125,0.01,0.0001,1.5052268505096436
772.886536035158,0.028619766235351562,0.01,0.0001,1.5052268505096436
771.0583972551586,0.03559994697570801,0.01,0.0001,1.5052268505096436
770.9489338771403,0.04228782653808594,0.01,0.0001,1.5052268505096436
770.9361037101723,0.03891611099243164,0.01,0.0001,1.5052268505096436
772.6167778064336,0.04392504692077637,0.01,0.0001,1.5052268505096436
771.4465075351042,0.04365992546081543,0.01,0.0001,1.5052268505096436
770.3993099180838,0.04013180732727051,0.01,0.0001,1.5052268505096436
770.4314434033759,0.04137921333312988,0.01,0.0001,1.5052268505096436
770.1808557868846,0.04556083679199219,0.01,0.0001,1.5052268505096436
771.0920958027816,0.0433652400970459,0.01,0.0001,1.5052268505096436
771.0785412518557,0.05048394203186035,0.01,0.0001,1.5052268505096436
770.9118293641344,0.060820817947387695,0.01,0.0001,1.5052268505096436
770.1576765208368,0.052263736724853516,0.01,0.0001,1.5052268505096436
769.8473529958713,0.05745100975036621,0.01,0.0001,1.5052268505096436
769.8655763725584,0.12037968635559082,0.01,0.0001,1.5052268505096436
769.8783698422452,0.04935121536254883,0.01,0.0001,1.5052268505096436
769.0391415835873,0.03649592399597168,0.01,0.0001,1.5052268505096436
768.9986248314141,0.03153514862060547,0.01,0.0001,1.5052268505096436
769.0061828608872,0.032147884368896484,0.01,0.0001,1.5052268505096436
769.9166405190392,0.04398679733276367,0.01,0.0001,1.5052268505096436
769.4353482542346,0.04154181480407715,0.01,0.0001,1.5052268505096436
768.9419982397019,0.039147138595581055,0.01,0.0001,1.5052268505096436
769.0561118196472,0.047306060791015625,0.01,0.0001,1.5052268505096436
