losses,time_itr,lambda_,step_size,preprocess_time
4612906.767919742,0.0947577953338623,0.01,0.0001,65.30781698226929
1359570.7765202075,0.012141942977905273,0.01,0.0001,65.30781698226929
654103.4975283141,0.008948802947998047,0.01,0.0001,65.30781698226929
330246.45510324615,0.0073430538177490234,0.01,0.0001,65.30781698226929
171250.12965558545,0.007754087448120117,0.01,0.0001,65.30781698226929
90015.08311276187,0.007433891296386719,0.01,0.0001,65.30781698226929
47468.713240108176,0.006930112838745117,0.01,0.0001,65.30781698226929
24896.657362464557,0.005357027053833008,0.01,0.0001,65.30781698226929
12911.580229877953,0.007471799850463867,0.01,0.0001,65.30781698226929
6621.589658875762,0.007451772689819336,0.01,0.0001,65.30781698226929
3405.2432733154214,0.008733272552490234,0.01,0.0001,65.30781698226929
1832.3238630315668,0.03061985969543457,0.01,0.0001,65.30781698226929
1112.746821770084,0.05751395225524902,0.01,0.0001,65.30781698226929
808.7241330905565,0.03700995445251465,0.01,0.0001,65.30781698226929
682.9862159694702,0.015012025833129883,0.01,0.0001,65.30781698226929
615.286820312155,0.012376070022583008,0.01,0.0001,65.30781698226929
552.8609652997086,0.01986408233642578,0.01,0.0001,65.30781698226929
479.5437935151243,0.011859893798828125,0.01,0.0001,65.30781698226929
396.7291759644308,0.02141594886779785,0.01,0.0001,65.30781698226929
312.22162624410316,0.014533758163452148,0.01,0.0001,65.30781698226929
234.20986975888275,0.026422739028930664,0.01,0.0001,65.30781698226929
168.4832550722765,0.020960092544555664,0.01,0.0001,65.30781698226929
117.66616700065846,0.03286290168762207,0.01,0.0001,65.30781698226929
81.60333387244016,0.03192615509033203,0.01,0.0001,65.30781698226929
58.242246977833254,0.021342992782592773,0.01,0.0001,65.30781698226929
44.571910814481306,0.032225847244262695,0.01,0.0001,65.30781698226929
37.39452908102963,0.016709089279174805,0.01,0.0001,65.30781698226929
33.86527974747247,0.009428977966308594,0.01,0.0001,65.30781698226929
31.80831117012079,0.008980035781860352,0.01,0.0001,65.30781698226929
29.83455622382905,0.011356830596923828,0.01,0.0001,65.30781698226929
27.29303958660572,0.014406204223632812,0.01,0.0001,65.30781698226929
24.10201656133382,0.03042888641357422,0.01,0.0001,65.30781698226929
20.522398645675153,0.021211862564086914,0.01,0.0001,65.30781698226929
16.93856036237725,0.009173154830932617,0.01,0.0001,65.30781698226929
13.69519537999032,0.013919830322265625,0.01,0.0001,65.30781698226929
11.010541590698546,0.01826310157775879,0.01,0.0001,65.30781698226929
8.958864035984073,0.04531502723693848,0.01,0.0001,65.30781698226929
7.498441971913124,0.03194618225097656,0.01,0.0001,65.30781698226929
6.51807336582162,0.020359039306640625,0.01,0.0001,65.30781698226929
5.881623299636017,0.015632152557373047,0.01,0.0001,65.30781698226929
5.460214395194151,0.023175954818725586,0.01,0.0001,65.30781698226929
5.150178195733887,0.00976109504699707,0.01,0.0001,65.30781698226929
4.879572307045849,0.01071310043334961,0.01,0.0001,65.30781698226929
4.607237165428263,0.014551162719726562,0.01,0.0001,65.30781698226929
4.317627448667018,0.01578211784362793,0.01,0.0001,65.30781698226929
4.013561202286421,0.01993274688720703,0.01,0.0001,65.30781698226929
3.7083637517609094,0.0249631404876709,0.01,0.0001,65.30781698226929
3.4186433704513552,0.024459123611450195,0.01,0.0001,65.30781698226929
3.1587588047619,0.034020185470581055,0.01,0.0001,65.30781698226929
2.937640014687273,0.02422189712524414,0.01,0.0001,65.30781698226929
2.758003309837973,0.012948036193847656,0.01,0.0001,65.30781698226929
2.6173883321651332,0.011666297912597656,0.01,0.0001,65.30781698226929
2.51009509341995,0.015174150466918945,0.01,0.0001,65.30781698226929
2.4291295049133463,0.015447139739990234,0.01,0.0001,65.30781698226929
2.367596334682587,0.020339012145996094,0.01,0.0001,65.30781698226929
2.319406369862957,0.03940081596374512,0.01,0.0001,65.30781698226929
2.2794867475151763,0.027096986770629883,0.01,0.0001,65.30781698226929
2.2437944530530243,0.02002096176147461,0.01,0.0001,65.30781698226929
2.2093518294639214,0.024537086486816406,0.01,0.0001,65.30781698226929
2.1743528804544527,0.019384145736694336,0.01,0.0001,65.30781698226929
2.1382471206214158,0.01854681968688965,0.01,0.0001,65.30781698226929
2.101665022628628,0.007215976715087891,0.01,0.0001,65.30781698226929
2.06610882179732,0.023483991622924805,0.01,0.0001,65.30781698226929
2.0334446866695672,0.011628150939941406,0.01,0.0001,65.30781698226929
