losses,time_itr,lambda_,step_size,preprocess_time
8214.958699298038,0.007016897201538086,0.01,0.0001,2.7894973754882812e-05
8006.536732830801,0.016089200973510742,0.01,0.0001,2.7894973754882812e-05
7772.062334666021,0.007332801818847656,0.01,0.0001,2.7894973754882812e-05
7770.821458624465,0.0026891231536865234,0.01,0.0001,2.7894973754882812e-05
7770.093365762014,0.0015077590942382812,0.01,0.0001,2.7894973754882812e-05
7768.4025557246305,0.0020270347595214844,0.01,0.0001,2.7894973754882812e-05
7765.174052597488,0.0015039443969726562,0.01,0.0001,2.7894973754882812e-05
7762.856457570272,0.0016770362854003906,0.01,0.0001,2.7894973754882812e-05
7568.219523184908,0.003937959671020508,0.01,0.0001,2.7894973754882812e-05
7362.409481681976,0.014475107192993164,0.01,0.0001,2.7894973754882812e-05
7169.686053181658,0.009007930755615234,0.01,0.0001,2.7894973754882812e-05
6996.002771748508,0.011827945709228516,0.01,0.0001,2.7894973754882812e-05
6824.906016469582,0.00696110725402832,0.01,0.0001,2.7894973754882812e-05
6641.422539134207,0.014222860336303711,0.01,0.0001,2.7894973754882812e-05
6472.45740349425,0.0072062015533447266,0.01,0.0001,2.7894973754882812e-05
6316.855545635381,0.011480093002319336,0.01,0.0001,2.7894973754882812e-05
6161.505308299969,0.006893157958984375,0.01,0.0001,2.7894973754882812e-05
5985.059576599135,0.013051748275756836,0.01,0.0001,2.7894973754882812e-05
5984.154137032893,0.0026302337646484375,0.01,0.0001,2.7894973754882812e-05
5983.645445181157,0.0013530254364013672,0.01,0.0001,2.7894973754882812e-05
5982.357521663327,0.0030879974365234375,0.01,0.0001,2.7894973754882812e-05
5980.1594877968755,0.0016820430755615234,0.01,0.0001,2.7894973754882812e-05
5978.4985879987125,0.0022919178009033203,0.01,0.0001,2.7894973754882812e-05
5833.558625983684,0.006659030914306641,0.01,0.0001,2.7894973754882812e-05
5679.178459316272,0.011917829513549805,0.01,0.0001,2.7894973754882812e-05
5535.640480804607,0.013810157775878906,0.01,0.0001,2.7894973754882812e-05
5405.105419870264,0.0069429874420166016,0.01,0.0001,2.7894973754882812e-05
5275.6466852053645,0.012789011001586914,0.01,0.0001,2.7894973754882812e-05
5136.3331385085,0.0069849491119384766,0.01,0.0001,2.7894973754882812e-05
5008.59027693154,0.013563871383666992,0.01,0.0001,2.7894973754882812e-05
4891.7802752187,0.03164482116699219,0.01,0.0001,2.7894973754882812e-05
4774.72304520151,0.015679359436035156,0.01,0.0001,2.7894973754882812e-05
4640.811273028019,0.02674102783203125,0.01,0.0001,2.7894973754882812e-05
4640.149770205129,0.0051250457763671875,0.01,0.0001,2.7894973754882812e-05
4639.785779437547,0.0027158260345458984,0.01,0.0001,2.7894973754882812e-05
4638.798514939764,0.0015690326690673828,0.01,0.0001,2.7894973754882812e-05
4637.285274075509,0.0014998912811279297,0.01,0.0001,2.7894973754882812e-05
