losses,time_itr,lambda_,step_size,preprocess_time
118844.30324339563,0.149705171585083,0.01,0.0001,38.558823108673096
117856.0299601639,0.00805807113647461,0.01,0.0001,38.558823108673096
112466.97758013445,0.008934736251831055,0.01,0.0001,38.558823108673096
106144.32917144585,0.006987094879150391,0.01,0.0001,38.558823108673096
99105.98893716195,0.0052297115325927734,0.01,0.0001,38.558823108673096
91575.6448092026,0.005110025405883789,0.01,0.0001,38.558823108673096
83771.9646679995,0.006203174591064453,0.01,0.0001,38.558823108673096
75899.38689752363,0.007196903228759766,0.01,0.0001,38.558823108673096
68140.90919602092,0.00535893440246582,0.01,0.0001,38.558823108673096
60653.055232927974,0.008383989334106445,0.01,0.0001,38.558823108673096
53562.996058373246,0.006211280822753906,0.01,0.0001,38.558823108673096
46967.64008104219,0.013109922409057617,0.01,0.0001,38.558823108673096
40934.39176372602,0.007975101470947266,0.01,0.0001,38.558823108673096
35503.21682023722,0.011085748672485352,0.01,0.0001,38.558823108673096
30689.635841509502,0.052700042724609375,0.01,0.0001,38.558823108673096
26488.289494417044,0.02893996238708496,0.01,0.0001,38.558823108673096
22876.764945560142,0.021828889846801758,0.01,0.0001,38.558823108673096
19819.433021554432,0.010343313217163086,0.01,0.0001,38.558823108673096
17271.108452875214,0.007096052169799805,0.01,0.0001,38.558823108673096
15180.403657480703,0.015774011611938477,0.01,0.0001,38.558823108673096
13492.695296947239,0.009023904800415039,0.01,0.0001,38.558823108673096
12152.660589510819,0.025607824325561523,0.01,0.0001,38.558823108673096
11106.367692426253,0.025914669036865234,0.01,0.0001,38.558823108673096
10302.923417010015,0.03206014633178711,0.01,0.0001,38.558823108673096
9695.694716551083,0.04803729057312012,0.01,0.0001,38.558823108673096
9243.130181850805,0.024385690689086914,0.01,0.0001,38.558823108673096
8909.215942789866,0.026343822479248047,0.01,0.0001,38.558823108673096
8663.607844039148,0.020016193389892578,0.01,0.0001,38.558823108673096
8481.488569006586,0.018080949783325195,0.01,0.0001,38.558823108673096
8343.20392505708,0.022211790084838867,0.01,0.0001,38.558823108673096
8233.735951571975,0.019495010375976562,0.01,0.0001,38.558823108673096
8142.071116881343,0.008031129837036133,0.01,0.0001,38.558823108673096
8060.519186305671,0.02338695526123047,0.01,0.0001,38.558823108673096
7984.032386607966,0.03491401672363281,0.01,0.0001,38.558823108673096
7909.565763420283,0.031714677810668945,0.01,0.0001,38.558823108673096
7835.509031165241,0.02514505386352539,0.01,0.0001,38.558823108673096
7761.208882483595,0.00957798957824707,0.01,0.0001,38.558823108673096
7686.589810350089,0.006991147994995117,0.01,0.0001,38.558823108673096
7611.8719973054785,0.03280520439147949,0.01,0.0001,38.558823108673096
7537.377452504101,0.038027048110961914,0.01,0.0001,38.558823108673096
7463.410681726758,0.02705526351928711,0.01,0.0001,38.558823108673096
7390.197753285859,0.010138750076293945,0.01,0.0001,38.558823108673096
7317.867370549901,0.020286083221435547,0.01,0.0001,38.558823108673096
7246.458975779577,0.00722193717956543,0.01,0.0001,38.558823108673096
7175.945397391515,0.009835004806518555,0.01,0.0001,38.558823108673096
7106.260535503105,0.015344858169555664,0.01,0.0001,38.558823108673096
7037.3255739342385,0.015964984893798828,0.01,0.0001,38.558823108673096
6969.069865162152,0.010737895965576172,0.01,0.0001,38.558823108673096
6901.444763580863,0.009055137634277344,0.01,0.0001,38.558823108673096
6834.430222456422,0.012488126754760742,0.01,0.0001,38.558823108673096
6768.034962738807,0.03986406326293945,0.01,0.0001,38.558823108673096
6702.291568489158,0.05705428123474121,0.01,0.0001,38.558823108673096
6637.248085722877,0.034828901290893555,0.01,0.0001,38.558823108673096
6572.957711095269,0.0166778564453125,0.01,0.0001,38.558823108673096
6509.468039278376,0.014016151428222656,0.01,0.0001,38.558823108673096
6446.81114668025,0.01673293113708496,0.01,0.0001,38.558823108673096
6384.995551394661,0.018139123916625977,0.01,0.0001,38.558823108673096
6324.000815810346,0.009706974029541016,0.01,0.0001,38.558823108673096
6263.775255141374,0.0164339542388916,0.01,0.0001,38.558823108673096
6204.236892239163,0.009958982467651367,0.01,0.0001,38.558823108673096
6145.2774748266465,0.029316186904907227,0.01,0.0001,38.558823108673096
6086.769072220775,0.016420841217041016,0.01,0.0001,38.558823108673096
6028.572524908335,0.019747018814086914,0.01,0.0001,38.558823108673096
5970.5468596576,0.0173490047454834,0.01,0.0001,38.558823108673096
5912.558723942468,0.02342510223388672,0.01,0.0001,38.558823108673096
5854.490941685163,0.02769923210144043,0.01,0.0001,38.558823108673096
5796.249438041676,0.030213117599487305,0.01,0.0001,38.558823108673096
5737.768001043876,0.0184781551361084,0.01,0.0001,38.558823108673096
5679.01060993777,0.0533292293548584,0.01,0.0001,38.558823108673096
5619.971327972395,0.009431123733520508,0.01,0.0001,38.558823108673096
5560.671997509882,0.009157896041870117,0.01,0.0001,38.558823108673096
5501.158161334209,0.008228302001953125,0.01,0.0001,38.558823108673096
5441.493750232294,0.0480799674987793,0.01,0.0001,38.558823108673096
5381.755119238768,0.014277219772338867,0.01,0.0001,38.558823108673096
5322.024989887114,0.01454305648803711,0.01,0.0001,38.558823108673096
5262.386777834379,0.014384031295776367,0.01,0.0001,38.558823108673096
5202.919673155469,0.008388042449951172,0.01,0.0001,38.558823108673096
5143.694714050971,0.010781049728393555,0.01,0.0001,38.558823108673096
5084.771970996624,0.014523029327392578,0.01,0.0001,38.558823108673096
5026.198850458364,0.02445507049560547,0.01,0.0001,38.558823108673096
4968.009442922049,0.022311925888061523,0.01,0.0001,38.558823108673096
4910.22478178416,0.038071632385253906,0.01,0.0001,38.558823108673096
4852.853846164739,0.016166210174560547,0.01,0.0001,38.558823108673096
4795.895127798444,0.02311420440673828,0.01,0.0001,38.558823108673096
4739.338584501915,0.026272058486938477,0.01,0.0001,38.558823108673096
4683.167815033566,0.017817258834838867,0.01,0.0001,38.558823108673096
4627.362308097539,0.017122983932495117,0.01,0.0001,38.558823108673096
4571.899638742965,0.04447507858276367,0.01,0.0001,38.558823108673096
4516.757506709168,0.021877050399780273,0.01,0.0001,38.558823108673096
4461.9155325962965,0.03191208839416504,0.01,0.0001,38.558823108673096
4407.35674890364,0.015023231506347656,0.01,0.0001,38.558823108673096
4353.068743945546,0.01776885986328125,0.01,0.0001,38.558823108673096
4299.044437261847,0.0218350887298584,0.01,0.0001,38.558823108673096
4245.28248495909,0.0180819034576416,0.01,0.0001,38.558823108673096
4191.78733176136,0.014833927154541016,0.01,0.0001,38.558823108673096
4138.568942599655,0.021373987197875977,0.01,0.0001,38.558823108673096
4085.6422595542367,0.01598381996154785,0.01,0.0001,38.558823108673096
4033.026439317417,0.01842665672302246,0.01,0.0001,38.558823108673096
3980.7439318142724,0.027243852615356445,0.01,0.0001,38.558823108673096
3928.8194622986157,0.01412510871887207,0.01,0.0001,38.558823108673096
3877.278977529186,0.019678354263305664,0.01,0.0001,38.558823108673096
3826.148612132562,0.022051095962524414,0.01,0.0001,38.558823108673096
3775.4537246732166,0.024956941604614258,0.01,0.0001,38.558823108673096
3725.2180449536554,0.021728038787841797,0.01,0.0001,38.558823108673096
3675.4629652411218,0.0356287956237793,0.01,0.0001,38.558823108673096
