losses,time_itr,lambda_,step_size,preprocess_time
26378.29113372728,0.01833486557006836,0.01,0.0001,70.59712409973145
23614.18606536656,0.0193178653717041,0.01,0.0001,70.59712409973145
21116.721382012063,0.022124052047729492,0.01,0.0001,70.59712409973145
18862.872892819814,0.028227806091308594,0.01,0.0001,70.59712409973145
16833.877555671384,0.025860071182250977,0.01,0.0001,70.59712409973145
15013.371146529667,0.028700828552246094,0.01,0.0001,70.59712409973145
13386.107675084768,0.011620283126831055,0.01,0.0001,70.59712409973145
11937.239389827811,0.014503955841064453,0.01,0.0001,70.59712409973145
10652.056155633685,0.014956235885620117,0.01,0.0001,70.59712409973145
9516.034752921509,0.020778179168701172,0.01,0.0001,70.59712409973145
8515.042139098061,0.0229949951171875,0.01,0.0001,70.59712409973145
7635.565596482977,0.018404006958007812,0.01,0.0001,70.59712409973145
6864.890640974319,0.02186894416809082,0.01,0.0001,70.59712409973145
6191.196543823699,0.03048110008239746,0.01,0.0001,70.59712409973145
5603.576127282059,0.020130634307861328,0.01,0.0001,70.59712409973145
5092.005671239278,0.013222932815551758,0.01,0.0001,70.59712409973145
4647.293897068805,0.011046886444091797,0.01,0.0001,70.59712409973145
4261.0318337194785,0.029734134674072266,0.01,0.0001,70.59712409973145
3925.554530505333,0.03622603416442871,0.01,0.0001,70.59712409973145
3633.916082417115,0.027286767959594727,0.01,0.0001,70.59712409973145
3379.873694169305,0.015794992446899414,0.01,0.0001,70.59712409973145
3157.874604321554,0.016082286834716797,0.01,0.0001,70.59712409973145
2963.0403389190124,0.01872110366821289,0.01,0.0001,70.59712409973145
2791.1444090804116,0.01492619514465332,0.01,0.0001,70.59712409973145
2638.5811221648023,0.018298864364624023,0.01,0.0001,70.59712409973145
2502.324270995973,0.019715070724487305,0.01,0.0001,70.59712409973145
2379.875281282212,0.02109694480895996,0.01,0.0001,70.59712409973145
2269.201307577007,0.010274171829223633,0.01,0.0001,70.59712409973145
2168.6650065569183,0.025557994842529297,0.01,0.0001,70.59712409973145
2076.949210237701,0.015501976013183594,0.01,0.0001,70.59712409973145
1992.9811209471898,0.015420913696289062,0.01,0.0001,70.59712409973145
1915.8614931577897,0.013310909271240234,0.01,0.0001,70.59712409973145
1844.8041864432096,0.019455909729003906,0.01,0.0001,70.59712409973145
1779.090346421862,0.021658897399902344,0.01,0.0001,70.59712409973145
1718.0394708722274,0.021261930465698242,0.01,0.0001,70.59712409973145
1660.9971631985356,0.024519920349121094,0.01,0.0001,70.59712409973145
1607.3369982822803,0.01569390296936035,0.01,0.0001,70.59712409973145
1556.472126326476,0.01447606086730957,0.01,0.0001,70.59712409973145
1507.8713589949953,0.014535903930664062,0.01,0.0001,70.59712409973145
1461.0746288082273,0.012239933013916016,0.01,0.0001,70.59712409973145
1415.7037616609541,0.014741182327270508,0.01,0.0001,70.59712409973145
1371.466145594379,0.02059006690979004,0.01,0.0001,70.59712409973145
1328.1507172062481,0.013118982315063477,0.01,0.0001,70.59712409973145
1285.617330337188,0.018447160720825195,0.01,0.0001,70.59712409973145
1243.7817248202896,0.02178478240966797,0.01,0.0001,70.59712409973145
1202.5988277043878,0.021671295166015625,0.01,0.0001,70.59712409973145
1162.0470042967647,0.030907869338989258,0.01,0.0001,70.59712409973145
1122.1152706035543,0.036386966705322266,0.01,0.0001,70.59712409973145
1082.7945988293588,0.020259857177734375,0.01,0.0001,70.59712409973145
1044.0735262295916,0.009042978286743164,0.01,0.0001,70.59712409973145
1005.9375094753652,0.010465145111083984,0.01,0.0001,70.59712409973145
968.3709731868626,0.010512113571166992,0.01,0.0001,70.59712409973145
931.3608189923588,0.008322000503540039,0.01,0.0001,70.59712409973145
894.9002524438172,0.026170730590820312,0.01,0.0001,70.59712409973145
858.9920621568174,0.024422883987426758,0.01,0.0001,70.59712409973145
823.6508431232105,0.020144939422607422,0.01,0.0001,70.59712409973145
788.9039985144154,0.013697147369384766,0.01,0.0001,70.59712409973145
754.7916146296474,0.012366056442260742,0.01,0.0001,70.59712409973145
721.3654518575619,0.02821493148803711,0.01,0.0001,70.59712409973145
688.6873345618624,0.03257894515991211,0.01,0.0001,70.59712409973145
656.827182683755,0.01131892204284668,0.01,0.0001,70.59712409973145
625.8608465632753,0.012543916702270508,0.01,0.0001,70.59712409973145
595.8678216579137,0.00776982307434082,0.01,0.0001,70.59712409973145
566.9288589448619,0.009011983871459961,0.01,0.0001,70.59712409973145
539.1234629824675,0.011714935302734375,0.01,0.0001,70.59712409973145
512.5272820584287,0.014521121978759766,0.01,0.0001,70.59712409973145
487.2094324114501,0.012735366821289062,0.01,0.0001,70.59712409973145
