losses,time_itr,lambda_,step_size,preprocess_time
5304007.924060227,0.07840800285339355,0.01,0.0001,83.80597400665283
1815650.8340389205,0.005881071090698242,0.01,0.0001,83.80597400665283
998209.4418665748,0.0124969482421875,0.01,0.0001,83.80597400665283
578664.4080492946,0.007309913635253906,0.01,0.0001,83.80597400665283
347598.21550934616,0.016604185104370117,0.01,0.0001,83.80597400665283
214028.14184954512,0.009418964385986328,0.01,0.0001,83.80597400665283
134285.77612842433,0.00870203971862793,0.01,0.0001,83.80597400665283
85495.17079149588,0.00629878044128418,0.01,0.0001,83.80597400665283
54999.101223769874,0.007052898406982422,0.01,0.0001,83.80597400665283
35582.23123939553,0.01553201675415039,0.01,0.0001,83.80597400665283
23045.267265993883,0.04928302764892578,0.01,0.0001,83.80597400665283
14890.05250294888,0.0387568473815918,0.01,0.0001,83.80597400665283
9586.199128856953,0.02976512908935547,0.01,0.0001,83.80597400665283
6162.114604963176,0.029201269149780273,0.01,0.0001,83.80597400665283
3981.1032773365287,0.019515037536621094,0.01,0.0001,83.80597400665283
2618.4508049375936,0.02859807014465332,0.01,0.0001,83.80597400665283
1789.5010277463234,0.03000807762145996,0.01,0.0001,83.80597400665283
1303.282718557226,0.0216219425201416,0.01,0.0001,83.80597400665283
1031.0627275856468,0.02674722671508789,0.01,0.0001,83.80597400665283
885.4787486739909,0.02999591827392578,0.01,0.0001,83.80597400665283
807.4469823140528,0.029994964599609375,0.01,0.0001,83.80597400665283
758.2155891144969,0.031087875366210938,0.01,0.0001,83.80597400665283
714.2809427875302,0.019152164459228516,0.01,0.0001,83.80597400665283
663.5980529044427,0.025161266326904297,0.01,0.0001,83.80597400665283
602.3106020474014,0.01436305046081543,0.01,0.0001,83.80597400665283
531.8206111345719,0.020220041275024414,0.01,0.0001,83.80597400665283
456.30389908956806,0.01957988739013672,0.01,0.0001,83.80597400665283
380.80685646236896,0.022189855575561523,0.01,0.0001,83.80597400665283
309.9630426462627,0.016113996505737305,0.01,0.0001,83.80597400665283
247.26409457116867,0.03277277946472168,0.01,0.0001,83.80597400665283
194.76619017291125,0.032475948333740234,0.01,0.0001,83.80597400665283
153.1093823873582,0.03403115272521973,0.01,0.0001,83.80597400665283
121.74475118225263,0.025590181350708008,0.01,0.0001,83.80597400665283
99.28082093293429,0.016843080520629883,0.01,0.0001,83.80597400665283
83.8705376879993,0.0207669734954834,0.01,0.0001,83.80597400665283
73.56971528569774,0.02246689796447754,0.01,0.0001,83.80597400665283
66.61456296829469,0.019707679748535156,0.01,0.0001,83.80597400665283
61.59077195869578,0.03294491767883301,0.01,0.0001,83.80597400665283
